Price,Bedrooms,Bathrooms,SquareFeet,YearBuilt,GarageSpaces,LotSize,ZipCode,CrimeRate,SchoolRating
565253,2,2.8,2216,2017,2,0.57,60601,31.83,1
935155,5,3.8,3494,1995,2,1.22,30301,68.49,10
492214,2,3.0,1810,1977,2,1.44,75201,30.63,2
407654,2,2.1,1551,1952,1,1.2,75201,58.59,7
671970,2,2.5,2663,1986,2,0.88,94101,0.0,1
623530,2,3.2,2646,1997,1,0.89,75201,68.86,8
887040,3,3.3,3492,1968,1,1.77,10001,12.27,8
325300,1,1.6,1504,1966,1,0.71,10001,73.82,7
899819,4,3.4,3446,1989,1,1.26,30301,26.69,7
469172,2,1.6,2158,1999,1,0.66,75201,87.67,1
1041102,5,3.5,4095,2022,2,1.43,94101,52.06,3
673042,2,3.5,2810,1978,1,0.4,30301,70.34,9
920297,5,3.0,3605,2000,2,1.66,60601,46.27,5
699104,3,2.5,2530,1991,1,1.48,94101,19.56,5
1044193,5,3.9,3980,1978,1,1.88,60601,31.3,7
864502,4,2.4,3423,2015,1,1.09,30301,59.32,10
332609,1,2.0,1557,1966,1,0.1,10001,100.0,8
761933,5,3.8,2836,1980,2,1.6,94101,78.84,6
868081,5,3.2,3355,2001,2,1.9,94101,51.76,5
569280,1,2.2,2657,1988,1,0.22,30301,68.89,1
961196,4,3.6,3673,2009,1,1.19,94101,54.34,10
538204,2,2.8,1743,2000,2,1.01,94101,45.36,10
778559,5,3.6,2916,1965,1,1.25,30301,51.16,10
643313,1,2.1,2537,1963,0,0.18,75201,38.63,9
581695,3,3.1,2132,1991,2,0.88,30301,51.4,6
509358,1,2.2,2154,2000,0,0.53,94101,57.18,3
699837,3,3.1,2391,1973,3,0.53,30301,48.66,10
977456,4,3.0,3908,1992,2,1.62,94101,40.43,7
516388,2,2.5,1914,2022,1,1.37,60601,39.34,4
583485,1,1.8,2471,1968,1,0.71,60601,44.42,3
968340,5,3.5,3592,2010,2,1.72,10001,52.16,7
815739,4,2.8,3226,2012,0,0.86,30301,40.2,6
279219,1,1.7,914,1975,3,0.66,30301,60.45,4
724240,5,3.6,2398,1984,2,1.33,60601,17.26,10
436041,1,2.4,1789,2016,1,0.82,60601,54.11,8
674401,3,3.3,2823,2005,2,0.29,60601,69.39,2
308557,1,2.1,1337,1989,1,0.61,10001,85.32,6
362411,1,2.5,1355,1978,0,0.89,10001,48.43,3
534948,1,2.6,2180,1955,2,0.77,75201,62.92,8
860692,4,3.4,3381,2001,2,1.53,30301,54.1,8
393033,1,1.9,1831,1950,2,0.52,10001,70.29,1
955023,5,3.6,3890,2001,1,0.65,94101,45.08,2
578542,3,3.1,2112,1973,2,1.43,30301,59.8,4
641990,3,2.9,2522,1983,0,1.33,75201,6.55,1
594548,1,1.3,2723,1956,2,1.17,60601,69.66,3
786307,4,3.3,3134,1960,2,1.32,75201,52.4,4
873845,4,4.3,3163,1985,2,1.42,30301,35.95,10
1155724,5,3.3,4652,1969,2,2.2,60601,55.37,3
292910,1,1.9,1200,2012,2,0.14,75201,78.12,5
841684,3,3.1,3098,2012,3,1.23,75201,30.69,10
1014975,4,3.4,3931,2018,3,1.67,30301,31.96,7
492483,1,2.9,1737,1979,2,0.76,10001,17.27,8
918482,4,2.6,3529,1979,3,1.32,94101,31.99,8
740044,4,3.6,2608,1971,2,0.85,75201,30.77,2
616449,3,3.2,2356,2010,2,1.54,94101,45.92,1
603916,2,2.5,2492,1970,0,1.22,30301,50.83,6
970540,5,3.7,3899,1986,0,1.88,30301,21.81,1
1030085,5,4.0,4060,1976,2,1.49,10001,56.23,6
830334,3,3.3,3484,1984,1,1.0,60601,54.94,7
800350,4,2.6,3066,1987,2,1.3,94101,54.49,9
654194,1,2.7,2496,2009,1,1.21,75201,32.41,10
729164,4,3.2,2928,2019,1,1.22,60601,88.4,10
783453,3,2.9,3151,1981,2,1.54,94101,62.59,1
1001091,5,3.5,3603,1976,3,1.46,94101,23.15,7
885221,4,3.1,3322,1952,0,1.04,60601,18.07,4
1002986,5,4.1,3711,1998,2,0.88,60601,33.78,9
317859,1,2.3,1097,1979,2,0.87,10001,51.76,4
724377,5,2.9,2937,1971,1,1.73,75201,78.86,2
891293,5,3.3,3551,1968,1,1.15,75201,36.43,1
456957,2,2.7,1456,1980,0,1.34,75201,18.98,7
657442,2,3.2,2715,1969,0,0.49,60601,55.74,7
661693,2,2.9,2735,1968,1,1.11,10001,40.57,3
914518,5,3.1,3663,1951,0,1.73,30301,52.15,5
604386,3,4.1,2139,1989,1,1.42,10001,46.69,10
1089821,5,3.6,4190,1988,2,0.91,60601,44.56,7
909741,3,3.5,3718,2021,2,1.42,10001,70.48,8
731753,3,2.8,2773,2003,2,1.06,60601,61.75,9
633657,2,2.9,2555,1976,1,0.8,94101,54.27,10
887778,4,3.6,3200,1961,2,1.55,94101,6.89,10
527123,1,2.9,2165,2020,2,0.99,30301,44.91,1
569531,2,3.1,2240,1966,2,0.3,94101,67.25,9
592208,2,3.0,2282,1959,3,0.51,30301,30.49,6
915348,4,3.0,3552,1968,2,1.66,75201,45.39,6
731533,1,2.0,3072,1979,2,0.84,60601,48.88,7
751746,5,3.7,2799,1979,2,1.55,75201,54.49,9
901487,5,4.0,3448,1974,1,1.2,75201,41.76,7
458317,2,2.5,1709,2015,1,1.03,30301,58.3,7
619297,1,2.8,2696,1984,0,1.07,60601,57.58,3
563276,2,3.3,2006,2000,0,1.6,30301,31.65,10
592182,3,2.4,1978,2020,1,0.99,10001,34.18,9
662872,2,2.2,2619,2020,2,1.16,75201,53.4,4
770816,2,2.5,3172,1976,1,1.46,60601,79.25,6
922200,5,3.7,3831,1959,3,1.07,75201,70.0,7
983132,5,3.2,3602,1992,2,2.04,10001,38.63,9
1007032,5,4.2,3704,2004,1,1.56,10001,33.89,10
828630,3,3.1,3407,2020,1,1.12,60601,42.38,3
748090,5,3.5,3062,1955,1,1.34,60601,80.68,2
444110,1,1.6,1844,1955,3,0.59,10001,49.67,2
729141,4,2.5,2873,1997,2,1.08,75201,53.63,2
359851,1,2.4,1316,1951,0,0.41,94101,33.49,9
425188,1,1.2,1735,2000,3,0.83,75201,50.46,8
1070090,5,4.0,4053,2010,2,1.83,94101,19.61,9
871038,4,3.1,3383,1968,0,0.99,30301,22.26,9
868907,4,4.8,3422,1951,2,1.09,60601,51.59,1
830672,4,4.4,3173,2000,2,1.38,10001,54.6,10
775367,3,2.8,2961,1975,1,0.77,30301,41.63,10
818386,5,3.4,3099,2019,2,1.57,75201,56.35,9
764257,4,3.7,2945,1969,0,1.22,94101,24.15,1
727412,3,3.8,2796,1972,1,0.61,60601,43.04,5
590601,2,1.8,2438,2003,0,1.04,94101,37.21,4
626686,2,1.7,2460,1964,3,0.73,75201,48.25,8
688513,3,2.6,2630,1955,2,1.41,75201,43.9,5
610427,3,3.2,2511,1984,1,1.04,10001,95.3,9
1214649,5,3.7,5078,1957,1,1.29,30301,30.93,1
1005472,5,4.0,3953,2006,1,1.49,60601,49.9,8
608511,2,2.0,2506,1999,2,1.27,10001,100.0,6
720235,4,2.0,2983,1998,0,1.85,94101,62.22,1
508375,2,3.0,2074,1970,2,1.08,30301,49.21,2
802691,4,2.8,3034,1985,3,1.12,60601,66.31,4
826857,4,2.2,3246,2020,2,1.31,94101,62.61,5
689968,5,3.6,2559,2018,1,1.47,60601,27.92,1
345900,1,2.7,1115,2007,1,0.65,60601,19.02,10
391466,1,2.2,1581,2012,1,0.62,30301,51.93,7
688868,3,2.7,2803,1965,2,0.81,94101,40.41,4
811453,5,3.4,3380,1955,2,1.79,10001,95.48,1
932967,4,3.0,3839,2001,2,1.56,10001,72.38,6
314049,1,1.6,1158,1951,1,0.71,10001,72.38,9
775392,4,2.8,2724,1967,2,1.68,60601,2.6,9
619263,1,2.6,2660,1984,0,0.88,75201,38.2,4
496455,1,2.5,1965,1988,1,0.37,30301,49.79,7
624388,1,2.4,2342,1950,2,0.59,10001,35.3,10
1040863,5,3.0,4525,1986,0,1.94,30301,37.5,1
535081,2,2.5,1953,1970,2,0.79,60601,44.86,10
807112,4,2.1,3050,1950,2,1.09,30301,52.49,9
804078,5,3.6,3363,1953,2,1.72,10001,100.0,1
728633,5,4.2,2522,2007,0,1.42,10001,36.56,9
817830,5,2.8,3344,1950,1,1.67,60601,66.91,6
987740,5,3.2,3940,1962,1,1.49,60601,79.27,10
972834,5,3.7,3770,1995,1,1.26,94101,30.1,7
719109,3,3.5,3009,1996,3,0.89,60601,90.25,4
791109,4,3.0,2912,1956,2,0.79,75201,54.71,9
858549,5,3.2,3171,2000,1,1.17,75201,0.09,6
928524,4,2.2,3734,1952,3,1.49,10001,74.44,6
708076,3,3.0,2451,1999,2,1.46,60601,17.65,10
699691,3,3.9,2847,1975,1,0.92,75201,79.16,6
783936,4,3.3,3181,1980,1,0.89,75201,69.47,4
654539,1,2.3,2630,2011,1,1.04,94101,29.19,7
678221,2,2.8,2785,1975,3,1.25,60601,42.2,2
333470,1,2.3,1252,2016,2,0.92,94101,63.69,2
360791,1,1.9,1306,2004,2,0.26,30301,38.9,6
526216,1,2.7,2189,1977,1,0.85,94101,84.8,9
919447,5,3.6,3467,1993,2,1.67,30301,68.29,3
680341,3,2.9,2472,1987,0,1.37,30301,20.1,7
602641,1,1.8,2407,1979,3,0.75,60601,46.49,9
750420,3,3.6,2793,2015,3,0.87,30301,60.39,9
790628,4,3.5,3126,1957,1,1.18,30301,34.41,3
611178,2,2.3,2689,1963,2,1.25,94101,71.83,1
743619,4,3.7,2912,2011,2,1.41,60601,62.29,2
976890,4,3.0,3884,2012,3,0.91,60601,64.36,8
851377,5,3.1,3105,2015,1,2.01,30301,43.7,7
680623,2,2.2,2628,1989,1,1.25,94101,29.62,1
905574,4,2.3,3816,1962,2,1.8,94101,74.35,3
617416,4,3.4,2411,1966,2,1.64,94101,85.21,8
485101,2,1.7,2128,1964,1,0.62,94101,70.66,7
672347,2,2.0,2871,1982,2,1.0,10001,67.82,5
885329,4,2.2,3678,1965,0,1.48,30301,51.25,3
581268,2,2.6,2214,1962,2,0.5,30301,35.83,7
688994,4,3.1,2732,1972,1,0.95,30301,64.83,5
892901,4,3.0,3577,1985,1,1.52,60601,37.46,1
988196,5,3.0,4091,1992,1,1.75,60601,70.04,5
353709,1,1.7,1317,1999,1,1.41,94101,55.44,3
658685,4,3.4,2498,1962,2,1.22,60601,20.46,2
704402,3,2.6,2812,1979,2,0.6,75201,51.12,3
553643,1,2.5,2214,2006,1,0.65,30301,25.14,10
460795,1,1.9,1750,1979,1,0.95,30301,22.19,4
597682,1,2.4,2239,2020,2,0.59,10001,5.69,1
817128,5,4.2,3144,1959,1,1.53,10001,23.03,4
591538,4,3.5,2042,2015,2,1.11,75201,26.21,9
832358,5,3.3,3288,1988,2,1.86,10001,75.43,1
824453,4,3.3,3131,1986,3,1.52,94101,61.48,7
820019,5,3.4,3362,1952,2,1.25,94101,89.98,8
794598,5,3.5,2920,1983,0,1.34,30301,46.1,9
529560,3,2.7,1792,1987,2,0.9,94101,24.1,7
869970,5,3.4,3242,1963,3,0.94,10001,49.82,9
699840,2,2.7,2748,2013,1,0.67,75201,41.5,10
773826,3,2.4,3328,1988,3,0.57,94101,58.46,3
1048027,5,3.0,4093,2003,2,1.78,30301,21.52,1
333539,1,1.6,1492,1951,1,1.0,30301,50.95,2
447489,2,1.8,1723,1992,1,0.81,10001,76.96,10
595826,2,2.0,2548,2002,2,0.96,94101,77.26,1
580385,2,2.7,2617,1952,1,1.22,10001,73.8,2
721652,3,2.5,2900,1990,1,1.34,30301,61.02,9
653454,5,3.8,2492,1957,0,2.1,75201,68.8,5
842571,5,3.5,3066,2012,1,1.58,94101,49.23,4
453768,1,1.3,1885,2014,1,1.14,75201,58.41,2
534038,1,2.6,2143,1953,2,0.73,94101,47.42,3
739971,2,3.0,2683,2017,1,0.86,30301,39.06,9
483661,1,1.8,1972,1959,3,0.9,94101,55.14,3
695808,3,3.1,2865,1999,1,1.27,30301,84.02,8
838814,5,3.1,3542,1972,1,1.32,60601,55.58,1
624438,2,2.6,2642,2010,1,0.65,30301,59.66,5
466367,1,1.7,2056,1996,1,0.72,30301,65.55,2
662251,3,2.0,2732,1952,0,0.53,94101,56.45,4
633352,3,2.7,2565,1966,2,1.01,75201,45.6,2
487296,1,2.2,1940,1971,2,0.41,30301,65.62,3
919111,5,3.3,3742,1965,1,1.33,94101,35.35,5
432995,1,1.7,2033,1952,1,0.47,30301,73.53,2
607851,2,2.4,2490,2001,0,1.13,10001,75.2,9
634615,1,2.4,2571,1982,2,0.83,10001,49.05,8
742304,3,2.9,2832,1991,2,1.12,10001,36.76,5
327222,1,2.4,1575,1951,0,0.58,10001,92.69,1
1007957,5,3.2,3941,1988,1,1.81,75201,35.97,5
678034,4,3.8,2416,1995,3,1.57,30301,44.11,4
407025,1,1.7,1359,1997,1,0.67,10001,9.81,9
882188,5,3.7,3667,1976,2,1.91,94101,77.51,2
1033020,5,4.1,3758,1964,1,1.44,10001,21.29,7
536855,3,3.1,2077,1956,2,1.16,60601,59.75,2
869890,5,3.4,3308,2006,3,1.33,60601,56.08,3
836212,5,3.2,3196,1991,3,1.38,75201,48.44,3
923730,5,4.0,3256,1958,2,1.31,60601,39.16,10
979890,5,2.8,3971,1955,1,1.71,94101,58.81,8
600510,2,2.1,2653,2006,1,1.01,10001,84.85,2
535026,2,2.4,2290,1979,1,0.58,60601,44.94,1
733365,3,3.5,2427,2004,3,1.27,60601,16.89,6
397391,1,2.5,1225,2003,2,1.24,75201,13.77,6
1047073,5,3.0,4210,1976,1,1.3,60601,46.23,1
516335,1,2.1,2196,2008,0,0.48,10001,40.87,5
411662,1,2.0,1546,1956,2,0.7,30301,46.58,9
779684,3,2.5,3059,1989,3,1.51,10001,55.72,10
939977,5,4.0,3464,2021,2,1.37,60601,40.33,10
813969,5,2.8,3356,1951,1,2.05,60601,100.0,5
789111,4,4.0,3317,1963,0,0.98,60601,57.65,7
381042,1,2.7,1529,1959,1,0.76,75201,68.04,6
474423,1,2.8,1728,1999,3,0.19,94101,46.87,10
579587,2,2.4,2360,1967,3,0.62,10001,47.01,4
758211,4,3.1,2850,1967,3,1.24,60601,38.12,2
668112,2,1.9,2634,1965,2,0.98,30301,51.51,10
822248,2,2.3,3234,2001,2,1.27,75201,19.52,5
582284,2,2.8,1922,2018,2,0.69,94101,17.87,10
572088,3,3.5,1867,2001,2,1.23,60601,37.6,9
475055,3,2.3,1699,1980,2,0.7,10001,31.07,3
539630,2,2.4,2224,1972,1,1.2,30301,37.61,3
761160,4,3.1,2768,1991,2,1.69,75201,43.27,7
511636,1,1.6,2003,2011,1,1.01,10001,44.22,10
786801,4,3.5,3166,1999,1,1.61,10001,66.25,2
731253,5,3.1,2698,1964,2,1.47,75201,65.46,8
488286,3,2.8,1792,1993,3,1.18,10001,49.43,7
491633,1,2.1,2047,1991,2,0.67,30301,89.7,8
490011,1,1.9,1967,1994,0,0.69,30301,40.67,10
875500,5,3.5,3287,1984,3,1.28,10001,66.65,6
685510,5,3.4,2671,1971,2,1.58,60601,60.11,5
658099,2,2.4,2535,1987,1,1.03,10001,45.65,4
827845,3,2.5,3335,2019,2,1.4,60601,47.4,8
721885,3,3.1,2838,2013,1,1.22,10001,41.18,2
685287,4,4.0,2676,1956,1,1.56,94101,65.17,6
580166,2,2.7,2322,1993,2,0.68,30301,74.98,10
458852,2,3.1,1616,1956,1,1.33,10001,50.73,6
710381,2,1.9,2828,2015,1,0.83,30301,12.65,5
547995,2,2.7,2340,2009,0,0.29,75201,60.92,2
508205,3,2.4,1815,1950,1,0.98,94101,46.42,5
661475,3,2.2,2549,2011,1,1.27,60601,28.9,3
629865,2,2.2,2531,1967,1,0.92,75201,51.51,7
748903,4,3.8,2933,1956,0,0.72,94101,43.04,7
502688,1,2.8,1762,2003,1,0.76,75201,28.07,8
384601,1,2.4,1287,2016,1,0.74,30301,45.58,10
816801,4,2.4,3383,1959,0,1.01,94101,78.22,9
508350,2,2.5,1975,2010,2,1.07,75201,52.84,1
498017,3,3.1,1621,2008,2,1.06,60601,50.51,4
430644,1,2.4,1714,2008,0,0.11,94101,58.93,6
979454,5,2.6,3990,2018,2,1.71,94101,54.71,7
868375,5,3.1,3306,2012,3,1.55,75201,44.39,5
985544,4,3.2,3968,1957,3,1.75,10001,53.9,6
601763,2,2.9,2514,2004,0,0.64,60601,51.68,1
506661,1,1.2,2069,1955,2,0.63,60601,7.05,5
509773,2,2.5,2235,1950,1,1.22,75201,60.58,2
461960,1,2.4,1865,2005,0,0.43,30301,50.9,2
772045,4,3.6,2968,1959,1,1.61,30301,60.83,1
752963,4,3.5,2948,1972,1,1.62,10001,49.62,10
990883,5,3.8,3765,1965,2,1.59,10001,42.98,9
495448,2,2.2,1832,1965,2,0.85,75201,30.93,4
795555,5,2.5,2962,2005,2,1.31,30301,53.22,4
478365,2,2.4,1738,1955,1,0.68,60601,53.14,9
1097040,5,4.0,4522,1979,1,1.59,30301,77.0,5
705746,3,3.6,2965,2012,1,0.24,75201,40.34,4
698748,3,3.3,2852,1950,1,0.93,30301,71.53,7
565605,3,3.1,2171,2000,3,0.89,94101,65.89,5
770676,3,3.1,3011,1995,2,0.8,75201,34.61,8
462938,1,2.0,1841,1970,3,0.76,94101,22.33,3
709155,3,2.8,2807,1987,2,0.66,75201,70.29,8
711963,4,4.0,2611,2018,1,1.66,60601,59.18,6
819504,4,2.7,3180,2012,1,1.57,75201,66.41,9
436893,1,3.1,1688,1999,1,1.11,75201,52.97,6
638702,3,2.7,2317,1961,1,0.94,75201,29.55,4
745872,3,3.6,3067,2018,2,1.16,75201,53.6,2
472643,3,2.2,1931,2022,1,1.35,10001,63.03,3
1015981,5,3.8,3782,1993,1,1.46,94101,5.48,7
652408,2,2.2,2642,2001,2,0.73,75201,59.59,10
793665,5,2.8,3060,1958,2,1.54,75201,66.57,5
477393,2,2.7,1889,2014,1,0.84,10001,68.64,7
658908,3,3.4,2588,1959,2,0.78,30301,59.14,7
692715,3,2.5,2841,1995,0,0.39,10001,41.58,6
852806,5,2.8,3423,2007,2,1.22,10001,48.7,2
954010,5,3.5,3716,1986,0,0.79,10001,20.45,5
753921,2,2.6,3181,2001,0,0.64,75201,71.01,10
723101,4,3.5,2846,1962,2,1.73,10001,65.83,6
398885,2,3.1,1442,1955,1,0.35,10001,43.32,8
970546,5,3.5,3912,2007,2,1.63,10001,61.93,1
1112224,5,4.4,4341,1997,2,1.87,75201,62.42,10
553107,1,2.4,2096,1981,1,0.23,60601,28.05,7
727407,5,3.3,2956,1960,2,2.04,60601,90.71,5
458337,1,1.5,1838,1954,2,0.68,30301,33.21,7
718143,4,3.1,2540,1955,1,1.71,75201,7.6,3
649366,2,2.4,2621,1970,2,0.98,10001,58.05,4
426720,2,3.1,1624,1991,2,0.76,10001,56.74,2
440448,1,2.5,1749,1976,2,0.1,10001,42.1,6
458119,2,2.0,1797,1952,3,0.57,60601,54.2,5
900614,5,3.6,3563,2009,2,1.7,10001,34.31,1
707277,3,3.2,2516,2015,3,1.56,10001,15.86,1
518940,1,3.1,1988,1998,2,0.28,60601,69.51,8
593473,2,3.0,2311,1983,1,0.88,10001,56.11,8
373517,1,2.7,1406,1986,1,0.57,30301,42.57,6
501482,1,2.3,2213,1991,1,0.83,94101,84.9,9
669044,3,3.1,2675,2014,2,1.13,30301,44.1,1
812813,5,4.1,3005,2009,2,1.39,75201,61.85,10
717788,1,1.6,3020,1950,1,0.89,30301,30.41,8
658251,2,2.4,2538,2008,0,0.69,30301,5.87,2
778510,4,2.8,3023,1953,1,1.3,60601,62.29,8
562139,1,2.5,2607,1963,0,0.93,75201,61.69,3
623860,1,2.9,2820,1967,2,0.48,30301,88.29,6
692783,3,2.6,2627,1983,2,0.99,94101,27.51,7
967243,5,2.3,3673,1950,3,1.33,30301,16.45,3
659558,4,3.0,2605,2002,1,1.44,10001,37.72,2
544343,2,3.1,2226,1971,2,1.0,60601,61.08,1
812668,4,3.5,3000,2010,2,1.14,10001,6.21,5
589103,2,2.8,2392,1971,3,1.0,75201,51.59,1
937973,5,3.4,3666,1999,2,0.66,75201,40.75,1
621376,2,2.0,2579,1965,1,1.15,60601,42.02,5
702124,3,3.2,2818,1977,1,1.37,30301,32.46,3
586913,3,2.5,2094,2019,2,0.95,75201,72.2,10
637728,3,4.0,2230,1991,2,0.89,94101,18.11,3
647269,3,3.2,2426,2015,2,1.08,60601,68.97,7
745952,4,2.9,2958,2020,1,1.03,10001,59.68,3
984699,5,3.2,4025,1984,3,1.27,94101,40.44,2
430169,2,2.6,1718,1969,0,0.99,60601,80.82,3
580747,2,2.5,2121,1951,3,1.14,94101,12.24,4
808306,3,3.5,3176,1956,2,1.2,60601,69.98,9
669706,3,3.0,2550,1998,2,1.97,10001,27.99,2
541309,1,1.9,2130,1958,2,1.07,30301,40.84,6
896847,5,4.4,3430,1976,0,1.72,60601,56.23,5
799713,4,3.2,3228,1951,0,1.51,75201,70.93,6
585775,2,3.0,2185,2017,1,0.93,10001,30.88,5
514046,1,2.0,2233,2009,0,0.85,10001,61.41,6
304233,1,2.5,1127,1998,2,0.76,94101,41.22,4
543594,2,2.8,2118,1951,1,1.22,75201,32.91,8
885304,4,2.3,3248,1966,2,1.22,94101,17.11,9
550073,1,3.3,2166,1969,1,0.6,10001,42.41,10
691281,1,2.9,2646,1981,2,1.05,60601,24.4,7
886638,5,3.3,3304,2000,2,1.36,75201,25.55,1
946849,4,2.6,3839,1991,1,1.02,10001,40.26,5
432106,1,2.5,1570,2012,1,0.48,75201,45.25,7
915808,4,3.2,3764,2010,1,1.52,60601,39.03,5
651496,2,2.8,2708,2011,2,1.7,30301,51.39,5
545892,3,3.0,2243,1952,2,0.83,94101,83.7,5
549742,1,2.6,2053,1975,1,0.89,94101,36.59,5
957466,5,4.2,3474,1997,2,1.55,10001,32.13,5
628340,2,2.9,2612,1957,0,1.24,10001,31.28,1
843388,4,2.7,2988,1954,2,1.49,60601,0.0,6
550408,2,3.3,2146,1960,1,1.26,10001,37.31,6
602750,1,3.1,2584,1991,2,0.79,10001,85.63,8
851873,4,4.8,3050,1990,3,1.05,10001,51.4,5
796741,3,2.3,3113,1968,2,0.9,75201,41.91,2
571524,2,2.7,2187,1997,1,0.96,75201,60.51,7
583137,1,1.3,2733,2002,1,0.84,30301,41.4,1
845425,5,3.8,3160,2004,2,1.38,75201,74.77,5
726290,4,2.9,2792,2010,1,1.9,94101,47.5,5
711284,2,3.6,3062,1981,0,1.18,30301,77.97,3
514757,2,2.2,2077,1995,2,0.27,10001,55.25,2
835545,3,2.1,3500,1985,1,1.06,94101,60.59,4
767308,3,2.7,3145,1967,0,0.79,30301,46.95,7
942892,5,2.5,3422,1967,3,2.07,30301,69.38,10
684160,5,3.9,2593,1961,1,0.83,94101,83.93,3
428840,1,1.3,1890,2021,1,0.83,30301,60.74,6
471276,1,2.3,1950,1995,2,0.74,94101,46.37,7
944186,5,2.5,4083,2004,2,1.74,30301,69.5,2
1053858,5,3.3,4294,1987,0,1.6,30301,40.58,3
747782,4,4.0,2757,1951,2,1.92,30301,78.34,9
709288,3,3.1,3100,1958,2,1.38,94101,39.85,1
572018,1,1.9,2282,1954,1,0.15,30301,48.55,8
758179,3,2.9,3236,1968,1,1.52,75201,67.39,1
792395,3,2.9,2949,2020,0,1.16,75201,9.12,3
692843,5,3.7,2528,1988,2,1.92,75201,56.3,6
789944,4,2.5,3022,1991,2,1.2,75201,53.19,8
482505,2,2.9,1722,1966,1,0.58,75201,40.7,7
740787,4,1.8,2998,2012,2,0.92,10001,43.51,3
892509,4,2.9,3590,1995,2,1.62,30301,33.1,6
725137,3,2.7,2852,1969,1,1.34,60601,30.76,1
952145,4,3.5,3674,2019,2,1.12,10001,41.7,8
532459,1,2.3,2070,1957,0,0.1,94101,30.08,9
595024,3,2.2,2050,1968,3,1.43,10001,60.2,9
221411,1,1.8,639,1981,2,0.1,60601,35.61,4
586864,2,2.7,2374,1968,2,1.55,10001,65.97,4
701366,3,2.9,2593,1973,2,0.67,30301,31.07,7
522878,2,2.3,1811,1973,2,0.9,75201,24.23,7
502160,3,2.7,1849,2005,2,1.17,30301,45.62,6
864048,5,3.8,3132,1967,2,1.61,10001,26.85,7
785187,4,2.9,3002,1961,3,1.4,60601,47.26,1
1005708,5,3.5,3832,1990,2,1.54,94101,34.22,9
633244,2,3.7,2394,1997,1,0.77,30301,24.78,6
1024426,4,2.5,3904,2013,3,1.23,60601,25.03,8
545195,3,2.0,2182,1965,2,0.9,94101,73.47,5
873724,4,3.6,3540,1972,2,1.33,75201,64.02,7
485990,1,2.0,1923,1988,3,0.17,30301,23.79,3
884628,4,3.0,3447,1982,0,1.39,30301,34.14,10
353159,1,1.9,1681,1973,1,0.67,75201,79.72,1
929342,4,3.1,3635,2010,1,1.55,75201,49.42,7
515606,1,3.1,2047,2004,2,0.61,10001,43.14,5
511850,2,3.0,1960,2010,2,1.08,94101,52.15,1
943567,5,3.9,3493,1989,3,1.67,60601,55.27,9
683889,3,2.2,2580,2007,1,1.06,75201,49.78,9
898377,4,2.6,3344,2021,2,1.41,10001,33.95,6
797708,5,2.1,2910,1950,3,1.1,94101,10.23,9
704885,3,2.5,2685,1974,2,1.5,94101,49.6,7
795913,3,3.4,2897,2002,1,0.94,30301,13.01,8
464446,1,2.6,1916,2010,2,0.65,10001,40.22,2
733442,2,2.5,2973,1995,3,0.58,10001,36.89,2
678190,2,2.6,2687,2009,3,0.67,30301,35.5,4
903895,5,3.2,3496,2000,2,1.99,60601,58.49,1
624056,2,2.7,2408,2022,2,0.94,75201,45.73,8
811759,4,3.6,3247,1997,1,1.21,30301,59.47,5
642530,2,1.8,2501,1989,1,0.81,75201,14.06,7
678532,5,3.6,2587,1956,3,1.5,10001,65.13,2
500535,2,3.1,2149,1968,1,1.12,30301,68.4,5
635196,4,3.0,2357,1964,1,1.36,60601,49.0,9
595283,1,2.7,2539,2019,1,0.76,75201,88.72,9
899688,5,4.9,3469,2010,2,1.22,75201,63.5,2
463288,1,2.2,1803,2005,2,0.61,75201,49.32,2
549839,1,2.5,2348,1959,1,0.75,10001,78.64,5
523828,1,1.9,2111,1995,3,0.69,75201,51.68,3
606897,3,3.0,2135,2006,3,0.98,94101,31.53,1
650594,3,3.1,2664,1984,1,0.95,75201,66.22,1
392020,1,2.4,1732,2021,1,0.83,10001,80.27,5
742715,5,3.0,2627,1952,2,1.64,30301,19.32,3
766476,4,3.3,2754,2015,2,1.6,75201,40.73,9
772385,4,3.9,3008,2002,1,1.36,75201,39.81,3
582369,2,2.8,2242,2001,1,0.28,30301,24.49,3
761512,5,4.0,2758,2002,1,2.21,94101,44.36,3
791454,3,2.8,3275,2003,1,1.1,10001,34.35,1
467419,1,2.7,1848,1996,1,0.58,30301,58.42,3
580615,2,2.7,2318,1952,2,0.88,10001,59.88,5
865696,4,2.7,3300,2014,2,1.18,30301,52.78,8
640204,3,3.1,2305,1964,2,0.85,60601,54.22,7
677621,3,2.4,2928,1983,1,1.28,94101,80.09,4
385638,1,2.0,1716,1999,2,0.66,60601,90.3,4
693872,4,3.3,2651,1982,0,1.27,30301,62.17,4
966872,5,3.6,3786,2022,1,0.75,30301,39.88,8
833585,3,2.3,3445,1952,2,1.03,10001,55.59,8
525788,1,2.8,2262,1951,2,0.38,30301,50.62,2
961188,5,3.8,3961,1953,1,1.34,10001,63.65,7
763152,4,2.8,2839,1965,2,1.37,10001,32.3,5
495552,3,2.1,1901,2003,3,0.92,30301,64.91,2
1021749,5,3.4,4245,1982,2,1.36,10001,51.64,3
1133662,5,3.3,4527,1958,2,1.53,94101,48.31,7
1054352,5,3.6,4271,2006,3,1.35,60601,49.1,6
